Admin,AD1,ADMINNAME,30-11-2019 01:35:28,
Admin,AD1,ADMINNAME,30-11-2019 01:37:15,
Admin,AD1,ADMINNAME,30-11-2019 01:39:59,
Admin,AD1,ADMINNAME,30-11-2019 01:57:06,
Admin,AD1,ADMINNAME,30-11-2019 19:33:33,
Admin,AD1,ADMINNAME,30-11-2019 19:35:16,
Admin,AD1,ADMINNAME,30-11-2019 20:03:53,
Admin,AD1,ADMINNAME,30-11-2019 20:05:06,
Admin,AD1,ADMINNAME,30-11-2019 20:06:02,
Admin,AD1,ADMINNAME,30-11-2019 20:08:23,
Admin,AD1,ADMINNAME,30-11-2019 20:20:51,
Admin,AD1,ADMINNAME,30-11-2019 20:22:53,
Admin,AD1,ADMINNAME,30-11-2019 20:27:52,
Admin,AD1,ADMINNAME,30-11-2019 20:44:29,
Admin,AD1,ADMINNAME,30-11-2019 20:46:11,
Admin,AD1,ADMINNAME,30-11-2019 20:47:40,
Admin,AD1,ADMINNAME,30-11-2019 20:47:52,
Admin,AD1,ADMINNAME,30-11-2019 20:52:21,
Admin,AD1,ADMINNAME,30-11-2019 20:52:34,
Admin,AD1,ADMINNAME,30-11-2019 20:52:52,
Admin,AD1,ADMINNAME,30-11-2019 20:54:54,
Admin,AD1,ADMINNAME,30-11-2019 20:56:54,
Admin,AD1,ADMINNAME,30-11-2019 20:59:04,
Admin,AD1,ADMINNAME,30-11-2019 21:49:51,
Admin,AD1,ADMINNAME,30-11-2019 21:51:01,
Admin,AD1,ADMINNAME,30-11-2019 22:20:02,
Admin,AD1,ADMINNAME,30-11-2019 22:21:23,
Admin,AD1,ADMINNAME,30-11-2019 22:24:56,
Admin,AD1,ADMINNAME,30-11-2019 22:26:41,
Admin,AD1,ADMINNAME,30-11-2019 22:28:56,
Admin,AD1,ADMINNAME,30-11-2019 22:30:30,
Admin,AD1,ADMINNAME,30-11-2019 22:33:13,
Admin,AD1,ADMINNAME,30-11-2019 22:34:21,
Admin,AD1,ADMINNAME,30-11-2019 22:37:35,
Admin,AD1,ADMINNAME,30-11-2019 22:38:07,
Admin,AD1,ADMINNAME,30-11-2019 22:38:40,
Admin,AD1,ADMINNAME,30-11-2019 22:39:47,
Admin,AD1,ADMINNAME,30-11-2019 22:43:11,
Admin,AD1,ADMINNAME,30-11-2019 22:44:48,
Admin,AD1,ADMINNAME,30-11-2019 22:46:19,
Admin,AD1,ADMINNAME,30-11-2019 22:48:15,
Admin,AD1,ADMINNAME,30-11-2019 22:48:56,
Admin,AD1,ADMINNAME,30-11-2019 22:51:46,
Admin,AD1,ADMINNAME,30-11-2019 22:58:53,
Admin,AD1,ADMINNAME,30-11-2019 23:06:44,
Admin,AD1,ADMINNAME,30-11-2019 23:08:12,
Admin,AD1,ADMINNAME,30-11-2019 23:08:31,
Admin,AD1,ADMINNAME,30-11-2019 23:09:00,
Admin,AD1,ADMINNAME,30-11-2019 23:14:00,
Admin,AD1,ADMINNAME,30-11-2019 23:15:48,
Admin,AD1,ADMINNAME,30-11-2019 23:16:27,
Admin,AD1,ADMINNAME,30-11-2019 23:19:19,
Admin,AD1,ADMINNAME,30-11-2019 23:20:31,
Admin,AD1,ADMINNAME,30-11-2019 23:33:45,
Admin,AD1,ADMINNAME,30-11-2019 23:34:34,
Admin,AD1,ADMINNAME,30-11-2019 23:35:18,
Admin,AD1,ADMINNAME,30-11-2019 23:39:16,
Admin,AD1,ADMINNAME,30-11-2019 23:41:59,
Admin,AD1,ADMINNAME,30-11-2019 23:44:04,
Admin,AD1,ADMINNAME,30-11-2019 23:57:27,
Admin,AD1,ADMINNAME,30-11-2019 23:58:21,
Admin,AD1,ADMINNAME,30-11-2019 23:58:58,
Admin,AD1,ADMINNAME,01-12-2019 00:00:21,
Admin,AD1,ADMINNAME,01-12-2019 00:06:34,
Admin,AD1,ADMINNAME,01-12-2019 00:17:56,
Admin,AD1,ADMINNAME,01-12-2019 00:38:23,
Admin,AD1,ADMINNAME,01-12-2019 00:38:55,
Admin,AD1,ADMINNAME,01-12-2019 00:40:07,
Admin,AD1,ADMINNAME,01-12-2019 00:48:16,
Admin,AD1,ADMINNAME,01-12-2019 00:49:47,
Admin,AD1,ADMINNAME,01-12-2019 00:50:10,
Admin,AD1,ADMINNAME,01-12-2019 00:51:05,
Admin,AD1,ADMINNAME,01-12-2019 00:54:00,
Admin,AD1,ADMINNAME,01-12-2019 00:55:20,
Admin,AD1,ADMINNAME,01-12-2019 00:57:08,
Admin,AD1,ADMINNAME,01-12-2019 00:58:07,
Admin,AD1,ADMINNAME,01-12-2019 01:00:42,
Admin,AD1,ADMINNAME,01-12-2019 01:01:59,
Admin,AD1,ADMINNAME,01-12-2019 01:08:11,
Admin,AD1,ADMINNAME,01-12-2019 01:09:29,
Admin,AD1,ADMINNAME,01-12-2019 01:11:04,
Admin,AD1,ADMINNAME,01-12-2019 01:16:15,
Admin,AD1,ADMINNAME,01-12-2019 01:16:39,
Admin,AD1,ADMINNAME,01-12-2019 01:48:59,
Admin,AD1,ADMINNAME,01-12-2019 01:52:53,
Admin,AD1,ADMINNAME,01-12-2019 02:11:07,
Admin,AD1,ADMINNAME,01-12-2019 02:16:02,
Admin,AD1,ADMINNAME,01-12-2019 02:17:37,
Admin,AD1,ADMINNAME,01-12-2019 02:21:26,
Admin,AD1,ADMINNAME,01-12-2019 02:22:07,
Admin,AD1,ADMINNAME,01-12-2019 02:23:45,
Admin,AD1,ADMINNAME,01-12-2019 02:28:21,
Admin,AD1,ADMINNAME,01-12-2019 02:30:03,
Admin,AD1,ADMINNAME,01-12-2019 02:31:13,
Admin,AD1,ADMINNAME,01-12-2019 02:32:41,
Admin,AD1,ADMINNAME,01-12-2019 02:35:16,
Admin,AD1,ADMINNAME,01-12-2019 02:37:11,
Admin,AD1,ADMINNAME,01-12-2019 02:38:04,
Admin,AD1,ADMINNAME,01-12-2019 02:38:51,
Admin,AD1,ADMINNAME,01-12-2019 02:39:46,
Admin,AD1,ADMINNAME,01-12-2019 02:40:26,
Admin,AD1,ADMINNAME,01-12-2019 02:49:28,
Admin,AD1,ADMINNAME,01-12-2019 02:51:39,
ADMIN,AD1,ADMINNAME,01-12-2019 02:54:09,
ADMIN,AD1,ADMINNAME,01-12-2019 02:55:50,
ADMIN,AD1,ADMINNAME,01-12-2019 02:56:46,
ADMIN,AD1,ADMINNAME,01-12-2019 02:57:54,
ADMIN,AD1,ADMINNAME,01-12-2019 02:59:15,
ADMIN,AD1,ADMINNAME,01-12-2019 03:00:50,
ADMIN,AD1,ADMINNAME,01-12-2019 03:02:08,
ADMIN,AD1,ADMINNAME,01-12-2019 03:02:25,
ADMIN,AD1,ADMINNAME,01-12-2019 03:04:02,
ADMIN,AD1,ADMINNAME,01-12-2019 03:05:37,
ADMIN,AD1,ADMINNAME,01-12-2019 03:08:48,
ADMIN,AD1,ADMINNAME,01-12-2019 03:11:37,
ADMIN,AD1,ADMINNAME,01-12-2019 03:12:48,
ADMIN,AD1,ADMINNAME,01-12-2019 03:24:24,
ADMIN,AD1,ADMINNAME,01-12-2019 03:25:33,
ADMIN,AD1,ADMINNAME,01-12-2019 03:29:44,
ADMIN,AD1,ADMINNAME,01-12-2019 03:31:09,
ADMIN,AD1,ADMINNAME,01-12-2019 03:32:28,
ADMIN,AD1,ADMINNAME,01-12-2019 03:34:37,
ADMIN,AD1,ADMINNAME,01-12-2019 03:36:32,
ADMIN,AD1,ADMINNAME,01-12-2019 03:38:28,
ADMIN,AD1,ADMINNAME,01-12-2019 03:46:41,
ADMIN,AD1,ADMINNAME,01-12-2019 03:48:16,
ADMIN,AD1,ADMINNAME,01-12-2019 03:53:23,
ADMIN,AD1,ADMINNAME,01-12-2019 03:54:28,
ADMIN,AD1,ADMINNAME,01-12-2019 03:59:41,
ADMIN,AD1,ADMINNAME,01-12-2019 04:00:59,
ADMIN,AD1,ADMINNAME,01-12-2019 04:02:56,
ADMIN,AD1,ADMINNAME,01-12-2019 04:12:06,
ADMIN,AD1,ADMINNAME,01-12-2019 04:13:40,
ADMIN,AD1,ADMINNAME,01-12-2019 04:17:43,
ADMIN,AD1,ADMINNAME,01-12-2019 05:06:18,
ADMIN,AD1,ADMINNAME,01-12-2019 05:07:14,
ADMIN,AD1,ADMINNAME,01-12-2019 05:07:46,
ADMIN,AD1,ADMINNAME,01-12-2019 11:13:47,
ADMIN,AD1,ADMINNAME,01-12-2019 11:21:31,
ADMIN,AD1,ADMINNAME,01-12-2019 11:22:06,
ADMIN,AD1,ADMINNAME,01-12-2019 11:26:47,
ADMIN,AD1,ADMINNAME,01-12-2019 11:35:40,
ADMIN,AD1,ADMINNAME,01-12-2019 11:36:02,
ADMIN,AD1,ADMINNAME,01-12-2019 11:37:40,
ADMIN,AD1,ADMINNAME,01-12-2019 11:41:34,
ADMIN,AD1,ADMINNAME,01-12-2019 11:43:17,
ADMIN,AD1,ADMINNAME,01-12-2019 14:00:28,
ADMIN,AD1,ADMINNAME,01-12-2019 14:04:36,
ADMIN,AD1,ADMINNAME,01-12-2019 14:06:54,
ADMIN,AD1,ADMINNAME,01-12-2019 16:25:45,
ADMIN,AD1,ADMINNAME,01-12-2019 16:29:50,
ADMIN,AD1,ADMINNAME,01-12-2019 16:31:55,
ADMIN,AD1,ADMINNAME,01-12-2019 16:33:17,
ADMIN,AD1,ADMINNAME,01-12-2019 16:36:16,
ADMIN,AD1,ADMINNAME,01-12-2019 16:37:22,
ADMIN,AD1,ADMINNAME,01-12-2019 16:37:46,
ADMIN,AD1,ADMINNAME,01-12-2019 16:38:30,
ADMIN,AD1,ADMINNAME,01-12-2019 16:40:34,
ADMIN,AD1,ADMINNAME,01-12-2019 16:41:42,
ADMIN,AD1,ADMINNAME,01-12-2019 16:43:14,
ADMIN,AD1,ADMINNAME,01-12-2019 16:46:29,
ADMIN,AD1,ADMINNAME,01-12-2019 17:49:04,
ADMIN,AD1,ADMINNAME,01-12-2019 17:55:24,
ADMIN,AD1,ADMINNAME,01-12-2019 17:55:43,
ADMIN,AD1,ADMINNAME,01-12-2019 17:56:07,
ADMIN,AD1,ADMINNAME,01-12-2019 17:59:59,
ADMIN,AD1,ADMINNAME,01-12-2019 18:21:23,
ADMIN,AD1,ADMINNAME,01-12-2019 18:22:07,
ADMIN,AD1,ADMINNAME,01-12-2019 18:22:42,
ADMIN,AD1,ADMINNAME,01-12-2019 18:23:06,
ADMIN,AD1,ADMINNAME,01-12-2019 18:24:47,
ADMIN,AD1,ADMINNAME,01-12-2019 18:25:11,
ADMIN,AD1,ADMINNAME,01-12-2019 18:26:13,
ADMIN,AD1,ADMINNAME,01-12-2019 18:28:15,
ADMIN,AD1,ADMINNAME,01-12-2019 18:48:57,
ADMIN,AD1,ADMINNAME,01-12-2019 18:50:52,
ADMIN,AD1,ADMINNAME,01-12-2019 18:52:05,
ADMIN,AD1,ADMINNAME,01-12-2019 19:01:00,
ADMIN,AD1,ADMINNAME,01-12-2019 19:23:40,
ADMIN,AD1,ADMINNAME,01-12-2019 19:35:47,
ADMIN,AD1,ADMINNAME,01-12-2019 19:37:25,
ADMIN,AD1,ADMINNAME,01-12-2019 19:38:07,
ADMIN,AD1,ADMINNAME,01-12-2019 19:46:10,
ADMIN,AD1,ADMINNAME,01-12-2019 19:48:24,
ADMIN,AD1,ADMINNAME,01-12-2019 19:49:00,
null,null,null,01-12-2019 20:13:45,
null,null,null,01-12-2019 20:17:08,
null,null,null,01-12-2019 20:18:43,
null,null,null,01-12-2019 20:19:23,
null,null,null,01-12-2019 20:26:12,
null,null,null,01-12-2019 20:28:09,
null,null,null,01-12-2019 20:32:12,
null,null,null,01-12-2019 20:36:15,
null,null,null,01-12-2019 20:40:57,
null,null,null,01-12-2019 20:43:04,
null,null,null,01-12-2019 20:44:30,
ADMIN,AD1,ADMINNAME,01-12-2019 20:47:52,
null,null,null,01-12-2019 20:49:04,
ADMIN,AD1,ADMINNAME,01-12-2019 21:30:04,
null,null,null,01-12-2019 21:30:14,
null,null,null,01-12-2019 21:31:33,
null,null,null,01-12-2019 21:33:16,
null,null,null,01-12-2019 21:33:55,
null,null,null,01-12-2019 21:37:21,
null,null,null,01-12-2019 21:39:53,
null,null,null,01-12-2019 21:41:36,
null,null,null,01-12-2019 21:43:04,
null,null,null,01-12-2019 21:54:14,
null,null,null,01-12-2019 21:55:06,
null,null,null,01-12-2019 21:55:54,
null,null,null,01-12-2019 21:58:50,
null,null,null,01-12-2019 22:09:18,
null,null,null,01-12-2019 22:13:03,
null,null,null,01-12-2019 22:16:19,
null,null,null,01-12-2019 22:17:16,
null,null,null,01-12-2019 22:27:05,
null,null,null,01-12-2019 22:28:27,
null,null,null,01-12-2019 22:37:37,
null,null,null,01-12-2019 22:39:16,
null,null,null,01-12-2019 22:40:59,
null,null,null,01-12-2019 22:41:59,
null,null,null,01-12-2019 22:45:04,
null,null,null,01-12-2019 22:46:53,
null,null,null,01-12-2019 22:49:52,
null,null,null,01-12-2019 22:52:15,
null,null,null,01-12-2019 22:52:50,
null,null,null,01-12-2019 22:53:55,
null,null,null,01-12-2019 22:55:42,
null,null,null,01-12-2019 22:56:17,
null,null,null,01-12-2019 22:57:43,
null,null,null,01-12-2019 23:17:59,
null,null,null,01-12-2019 23:22:03,
null,null,null,01-12-2019 23:23:11,
null,null,null,01-12-2019 23:24:18,
null,null,null,01-12-2019 23:26:52,
null,null,null,01-12-2019 23:42:19,
null,null,null,01-12-2019 23:43:49,
null,null,null,01-12-2019 23:46:52,
null,null,null,01-12-2019 23:47:35,
null,null,null,01-12-2019 23:54:38,
ADMIN,AD1,ADMINNAME,02-12-2019 00:18:43,
ADMIN,AD1,ADMINNAME,02-12-2019 00:22:43,
ADMIN,AD1,ADMINNAME,02-12-2019 00:24:37,
ADMIN,AD1,ADMINNAME,02-12-2019 00:26:55,
ADMIN,AD1,ADMINNAME,02-12-2019 00:27:23,
ADMIN,AD1,ADMINNAME,02-12-2019 00:28:43,
ADMIN,AD1,ADMINNAME,02-12-2019 00:33:02,
ADMIN,AD1,ADMINNAME,02-12-2019 01:04:05,
ADMIN,AD1,ADMINNAME,02-12-2019 01:06:04,
ADMIN,AD1,ADMINNAME,02-12-2019 01:08:19,
ADMIN,AD1,ADMINNAME,02-12-2019 01:08:53,
null,PM1,null,02-12-2019 01:43:00,
null,PM1,null,02-12-2019 01:44:59,
null,PM1,null,02-12-2019 01:46:38,
ADMIN,AD1,ADMINNAME,02-12-2019 01:56:45,
ADMIN,AD1,ADMINNAME,02-12-2019 01:57:05,
ADMIN,AD1,ADMINNAME,02-12-2019 02:52:49,
ADMIN,AD1,ADMINNAME,02-12-2019 02:54:27,
ADMIN,AD1,ADMINNAME,02-12-2019 02:55:37,
ADMIN,AD1,ADMINNAME,02-12-2019 11:01:14,
null,PM1,null,02-12-2019 11:02:07,
null,PM1,null,02-12-2019 11:16:17,
null,PM1,null,02-12-2019 11:18:44,
null,PM1,null,02-12-2019 11:20:08,
null,PM1,null,02-12-2019 11:20:24,
ADMIN,AD1,ADMINNAME,02-12-2019 12:37:00,
null,PM1,null,02-12-2019 12:39:23,
ADMIN,AD1,ADMINNAME,02-12-2019 12:40:57,
null,PM1,null,02-12-2019 12:41:37,
ADMIN,AD1,ADMINNAME,02-12-2019 12:44:04,
ADMIN,AD1,ADMINNAME,02-12-2019 13:22:14,
ADMIN,AD1,ADMINNAME,02-12-2019 13:26:03,
ADMIN,AD1,ADMINNAME,02-12-2019 13:27:33,
ADMIN,AD1,ADMINNAME,02-12-2019 13:29:09,
ADMIN,AD1,ADMINNAME,02-12-2019 13:33:03,
ADMIN,AD1,ADMINNAME,02-12-2019 13:34:55,
ADMIN,AD1,ADMINNAME,02-12-2019 13:38:57,
ADMIN,AD1,ADMINNAME,02-12-2019 14:13:30,
null,PM1,null,02-12-2019 14:23:16,
ADMIN,AD1,ADMINNAME,02-12-2019 14:26:20,
ADMIN,AD1,ADMINNAME,02-12-2019 14:28:47,
ADMIN,AD1,ADMINNAME,02-12-2019 14:32:46,
ADMIN,AD1,ADMINNAME,02-12-2019 14:35:33,
ADMIN,AD1,ADMINNAME,02-12-2019 14:38:16,
ADMIN,AD1,ADMINNAME,02-12-2019 14:46:13,
ADMIN,AD1,ADMINNAME,02-12-2019 14:48:14,
ADMIN,AD1,ADMINNAME,02-12-2019 14:50:18,
ADMIN,AD1,ADMINNAME,02-12-2019 14:51:46,
ADMIN,AD1,ADMINNAME,02-12-2019 14:52:41,
ADMIN,AD1,ADMINNAME,02-12-2019 15:02:12,
ADMIN,AD1,ADMINNAME,02-12-2019 15:09:27,
ADMIN,AD1,ADMINNAME,02-12-2019 15:12:05,
ADMIN,AD1,ADMINNAME,02-12-2019 15:15:37,
ADMIN,AD1,ADMINNAME,02-12-2019 15:16:01,
null,PM1,null,02-12-2019 15:17:46,
ADMIN,AD1,ADMINNAME,02-12-2019 15:18:19,
ADMIN,AD1,ADMINNAME,02-12-2019 15:19:27,
ADMIN,AD1,ADMINNAME,02-12-2019 15:19:48,
ADMIN,AD1,ADMINNAME,02-12-2019 15:20:35,
ADMIN,AD1,ADMINNAME,02-12-2019 15:21:00,
ADMIN,AD1,ADMINNAME,02-12-2019 15:21:57,
ADMIN,AD1,ADMINNAME,02-12-2019 15:23:04,
ADMIN,AD1,ADMINNAME,02-12-2019 15:25:49,
ADMIN,AD1,ADMINNAME,02-12-2019 15:26:53,
ADMIN,AD1,ADMINNAME,02-12-2019 15:27:32,
ADMIN,AD1,ADMINNAME,02-12-2019 15:28:02,
ADMIN,AD1,ADMINNAME,02-12-2019 15:31:39,
ADMIN,AD1,ADMINNAME,02-12-2019 15:34:31,
ADMIN,AD1,ADMINNAME,02-12-2019 15:36:27,
ADMIN,AD1,ADMINNAME,02-12-2019 15:37:42,
ADMIN,AD1,ADMINNAME,02-12-2019 15:41:15,
ADMIN,AD1,ADMINNAME,02-12-2019 15:42:27,
ADMIN,AD1,ADMINNAME,03-12-2019 11:12:14,
null,PM1,null,03-12-2019 11:14:30,
ADMIN,AD1,ADMINNAME,05-12-2019 20:24:44,
